Query 	 DocID 	 Rel 	Recall 	 Precision
1	CACM-2319	 N 		0.0		0.0
1	CACM-1410	 R 		0.2		0.5
1	CACM-1519	 N 		0.2		0.3333333333333333
1	CACM-1605	 R 		0.4		0.5
1	CACM-1506	 N 		0.4		0.4
1	CACM-2379	 N 		0.4		0.3333333333333333
1	CACM-1161	 N 		0.4		0.2857142857142857
1	CACM-3025	 N 		0.4		0.25
1	CACM-1523	 N 		0.4		0.2222222222222222
1	CACM-1168	 N 		0.4		0.2
1	CACM-2380	 N 		0.4		0.18181818181818182
1	CACM-1749	 N 		0.4		0.16666666666666666
1	CACM-2629	 N 		0.4		0.15384615384615385
1	CACM-2317	 N 		0.4		0.14285714285714285
1	CACM-1680	 N 		0.4		0.13333333333333333
1	CACM-3048	 N 		0.4		0.125
1	CACM-1591	 N 		0.4		0.11764705882352941
1	CACM-0585	 N 		0.4		0.1111111111111111
1	CACM-1544	 N 		0.4		0.10526315789473684
1	CACM-2947	 N 		0.4		0.1
1	CACM-2632	 N 		0.4		0.09523809523809523
1	CACM-1938	 N 		0.4		0.09090909090909091
1	CACM-0971	 N 		0.4		0.08695652173913043
1	CACM-1462	 N 		0.4		0.08333333333333333
1	CACM-1033	 N 		0.4		0.08
1	CACM-2054	 N 		0.4		0.07692307692307693
1	CACM-1315	 N 		0.4		0.07407407407407407
1	CACM-1046	 N 		0.4		0.07142857142857142
1	CACM-1685	 N 		0.4		0.06896551724137931
1	CACM-2740	 N 		0.4		0.06666666666666667
1	CACM-2358	 R 		0.6		0.0967741935483871
1	CACM-1844	 N 		0.6		0.09375
1	CACM-2371	 N 		0.6		0.09090909090909091
1	CACM-3069	 N 		0.6		0.08823529411764706
1	CACM-1647	 N 		0.6		0.08571428571428572
1	CACM-1753	 N 		0.6		0.08333333333333333
1	CACM-3127	 N 		0.6		0.08108108108108109
1	CACM-2621	 N 		0.6		0.07894736842105263
1	CACM-1805	 N 		0.6		0.07692307692307693
1	CACM-1750	 N 		0.6		0.075
1	CACM-2357	 N 		0.6		0.07317073170731707
1	CACM-1179	 N 		0.6		0.07142857142857142
1	CACM-2624	 N 		0.6		0.06976744186046512
1	CACM-2951	 N 		0.6		0.06818181818181818
1	CACM-1236	 N 		0.6		0.06666666666666667
1	CACM-1408	 N 		0.6		0.06521739130434782
1	CACM-1854	 N 		0.6		0.06382978723404255
1	CACM-0098	 N 		0.6		0.0625
1	CACM-1464	 N 		0.6		0.061224489795918366
1	CACM-1440	 N 		0.6		0.06
1	CACM-1572	 R 		0.8		0.0784313725490196
1	CACM-2796	 N 		0.8		0.07692307692307693
1	CACM-1264	 N 		0.8		0.07547169811320754
1	CACM-1697	 N 		0.8		0.07407407407407407
1	CACM-0414	 N 		0.8		0.07272727272727272
1	CACM-0397	 N 		0.8		0.07142857142857142
1	CACM-1755	 N 		0.8		0.07017543859649122
1	CACM-1698	 N 		0.8		0.06896551724137931
1	CACM-1225	 N 		0.8		0.06779661016949153
1	CACM-2946	 N 		0.8		0.06666666666666667
1	CACM-0698	 N 		0.8		0.06557377049180328
1	CACM-1747	 N 		0.8		0.06451612903225806
1	CACM-2151	 N 		0.8		0.06349206349206349
1	CACM-2950	 N 		0.8		0.0625
1	CACM-2917	 N 		0.8		0.06153846153846154
1	CACM-1657	 N 		0.8		0.06060606060606061
1	CACM-1304	 N 		0.8		0.05970149253731343
1	CACM-2424	 N 		0.8		0.058823529411764705
1	CACM-1163	 N 		0.8		0.057971014492753624
1	CACM-1526	 N 		0.8		0.05714285714285714
1	CACM-2372	 N 		0.8		0.056338028169014086
1	CACM-1960	 N 		0.8		0.05555555555555555
1	CACM-1341	 N 		0.8		0.0547945205479452
1	CACM-0252	 N 		0.8		0.05405405405405406
1	CACM-1195	 N 		0.8		0.05333333333333334
1	CACM-0103	 N 		0.8		0.05263157894736842
1	CACM-0637	 N 		0.8		0.05194805194805195
1	CACM-3023	 N 		0.8		0.05128205128205128
1	CACM-2948	 N 		0.8		0.05063291139240506
1	CACM-1069	 N 		0.8		0.05
1	CACM-1542	 N 		0.8		0.04938271604938271
1	CACM-1827	 N 		0.8		0.04878048780487805
1	CACM-2219	 N 		0.8		0.04819277108433735
1	CACM-0271	 N 		0.8		0.047619047619047616
1	CACM-2535	 N 		0.8		0.047058823529411764
1	CACM-2597	 N 		0.8		0.046511627906976744
1	CACM-1472	 N 		0.8		0.04597701149425287
1	CACM-2868	 N 		0.8		0.045454545454545456
1	CACM-2920	 N 		0.8		0.0449438202247191
1	CACM-1885	 N 		0.8		0.044444444444444446
1	CACM-2313	 N 		0.8		0.04395604395604396
1	CACM-3068	 N 		0.8		0.043478260869565216
1	CACM-2681	 N 		0.8		0.043010752688172046
1	CACM-1417	 N 		0.8		0.0425531914893617
1	CACM-3137	 N 		0.8		0.042105263157894736
1	CACM-1393	 N 		0.8		0.041666666666666664
1	CACM-1515	 N 		0.8		0.041237113402061855
1	CACM-2542	 N 		0.8		0.04081632653061224
1	CACM-1752	 N 		0.8		0.04040404040404041
1	CACM-2080	 N 		0.8		0.04

Average precision for query 1 : 0.23504111321948132

2	CACM-3078	 R 		0.3333333333333333		1.0
2	CACM-2434	 R 		0.6666666666666666		1.0
2	CACM-2863	 R 		1.0		1.0
2	CACM-1046	 N 		1.0		0.75
2	CACM-0397	 N 		1.0		0.6
2	CACM-1867	 N 		1.0		0.5
2	CACM-1014	 N 		1.0		0.42857142857142855
2	CACM-0492	 N 		1.0		0.375
2	CACM-0435	 N 		1.0		0.3333333333333333
2	CACM-1397	 N 		1.0		0.3
2	CACM-1623	 N 		1.0		0.2727272727272727
2	CACM-0597	 N 		1.0		0.25
2	CACM-0531	 N 		1.0		0.23076923076923078
2	CACM-0616	 N 		1.0		0.21428571428571427
2	CACM-0847	 N 		1.0		0.2
2	CACM-1305	 N 		1.0		0.1875
2	CACM-1168	 N 		1.0		0.17647058823529413
2	CACM-1345	 N 		1.0		0.16666666666666666
2	CACM-1214	 N 		1.0		0.15789473684210525
2	CACM-1498	 N 		1.0		0.15
2	CACM-1424	 N 		1.0		0.14285714285714285
2	CACM-3202	 N 		1.0		0.13636363636363635
2	CACM-1625	 N 		1.0		0.13043478260869565
2	CACM-1183	 N 		1.0		0.125
2	CACM-3189	 N 		1.0		0.12
2	CACM-1215	 N 		1.0		0.11538461538461539
2	CACM-0971	 N 		1.0		0.1111111111111111
2	CACM-1315	 N 		1.0		0.10714285714285714
2	CACM-1439	 N 		1.0		0.10344827586206896
2	CACM-0728	 N 		1.0		0.1
2	CACM-1391	 N 		1.0		0.0967741935483871
2	CACM-1926	 N 		1.0		0.09375
2	CACM-1117	 N 		1.0		0.09090909090909091
2	CACM-1861	 N 		1.0		0.08823529411764706
2	CACM-3201	 N 		1.0		0.08571428571428572
2	CACM-3204	 N 		1.0		0.08333333333333333
2	CACM-2439	 N 		1.0		0.08108108108108109
2	CACM-2356	 N 		1.0		0.07894736842105263
2	CACM-2645	 N 		1.0		0.07692307692307693
2	CACM-1523	 N 		1.0		0.075
2	CACM-1486	 N 		1.0		0.07317073170731707
2	CACM-1591	 N 		1.0		0.07142857142857142
2	CACM-1403	 N 		1.0		0.06976744186046512
2	CACM-0942	 N 		1.0		0.06818181818181818
2	CACM-1464	 N 		1.0		0.06666666666666667
2	CACM-1334	 N 		1.0		0.06521739130434782
2	CACM-1549	 N 		1.0		0.06382978723404255
2	CACM-2519	 N 		1.0		0.0625
2	CACM-3127	 N 		1.0		0.061224489795918366
2	CACM-1705	 N 		1.0		0.06
2	CACM-2912	 N 		1.0		0.058823529411764705
2	CACM-2937	 N 		1.0		0.057692307692307696
2	CACM-3199	 N 		1.0		0.05660377358490566
2	CACM-1427	 N 		1.0		0.05555555555555555
2	CACM-1564	 N 		1.0		0.05454545454545454
2	CACM-1348	 N 		1.0		0.05357142857142857
2	CACM-1503	 N 		1.0		0.05263157894736842
