Query 	 DocID 	 Rel 	Recall 	 Precision
1	CACM-1591	 N 		0.0		0.0
1	CACM-2319	 N 		0.0		0.0
1	CACM-1680	 N 		0.0		0.0
1	CACM-2380	 N 		0.0		0.0
1	CACM-2740	 N 		0.0		0.0
1	CACM-2379	 N 		0.0		0.0
1	CACM-1844	 N 		0.0		0.0
1	CACM-3048	 N 		0.0		0.0
1	CACM-2629	 N 		0.0		0.0
1	CACM-1519	 N 		0.0		0.0
1	CACM-2542	 N 		0.0		0.0
1	CACM-1605	 R 		0.2		0.08333333333333333
1	CACM-2358	 R 		0.4		0.15384615384615385
1	CACM-1827	 N 		0.4		0.14285714285714285
1	CACM-1264	 N 		0.4		0.13333333333333333
1	CACM-1523	 N 		0.4		0.125
1	CACM-2188	 N 		0.4		0.11764705882352941
1	CACM-1749	 N 		0.4		0.1111111111111111
1	CACM-1033	 N 		0.4		0.10526315789473684
1	CACM-1161	 N 		0.4		0.1
1	CACM-2357	 N 		0.4		0.09523809523809523
1	CACM-2424	 N 		0.4		0.09090909090909091
1	CACM-2317	 N 		0.4		0.08695652173913043
1	CACM-2951	 N 		0.4		0.08333333333333333
1	CACM-1665	 N 		0.4		0.08
1	CACM-1719	 N 		0.4		0.07692307692307693
1	CACM-3087	 N 		0.4		0.07407407407407407
1	CACM-1885	 N 		0.4		0.07142857142857142
1	CACM-2632	 N 		0.4		0.06896551724137931
1	CACM-2948	 N 		0.4		0.06666666666666667
1	CACM-1544	 N 		0.4		0.06451612903225806
1	CACM-2622	 N 		0.4		0.0625
1	CACM-0585	 N 		0.4		0.06060606060606061
1	CACM-3025	 N 		0.4		0.058823529411764705
1	CACM-1750	 N 		0.4		0.05714285714285714
1	CACM-2344	 N 		0.4		0.05555555555555555
1	CACM-2219	 N 		0.4		0.05405405405405406
1	CACM-3127	 N 		0.4		0.05263157894736842
1	CACM-1410	 R 		0.6		0.07692307692307693
1	CACM-2371	 N 		0.6		0.075
1	CACM-2955	 N 		0.6		0.07317073170731707
1	CACM-1542	 N 		0.6		0.07142857142857142
1	CACM-2878	 N 		0.6		0.06976744186046512
1	CACM-1647	 N 		0.6		0.06818181818181818
1	CACM-2054	 N 		0.6		0.06666666666666667
1	CACM-1938	 N 		0.6		0.06521739130434782
1	CACM-2541	 N 		0.6		0.06382978723404255
1	CACM-2868	 N 		0.6		0.0625
1	CACM-2920	 N 		0.6		0.061224489795918366
1	CACM-1747	 N 		0.6		0.06
1	CACM-3112	 N 		0.6		0.058823529411764705
1	CACM-3068	 N 		0.6		0.057692307692307696
1	CACM-2535	 N 		0.6		0.05660377358490566
1	CACM-1315	 N 		0.6		0.05555555555555555
1	CACM-2375	 N 		0.6		0.05454545454545454
1	CACM-1697	 N 		0.6		0.05357142857142857
1	CACM-1506	 N 		0.6		0.05263157894736842
1	CACM-1179	 N 		0.6		0.05172413793103448
1	CACM-1108	 N 		0.6		0.05084745762711865
1	CACM-1853	 N 		0.6		0.05
1	CACM-2002	 N 		0.6		0.04918032786885246
1	CACM-2092	 N 		0.6		0.04838709677419355
1	CACM-2470	 N 		0.6		0.047619047619047616
1	CACM-2560	 N 		0.6		0.046875
1	CACM-2984	 N 		0.6		0.046153846153846156
1	CACM-3012	 N 		0.6		0.045454545454545456
1	CACM-1393	 N 		0.6		0.04477611940298507
1	CACM-1195	 N 		0.6		0.04411764705882353
1	CACM-3023	 N 		0.6		0.043478260869565216
1	CACM-1440	 N 		0.6		0.04285714285714286
1	CACM-1657	 N 		0.6		0.04225352112676056
1	CACM-2681	 N 		0.6		0.041666666666666664
1	CACM-3002	 N 		0.6		0.0410958904109589
1	CACM-1534	 N 		0.6		0.04054054054054054
1	CACM-1752	 N 		0.6		0.04
1	CACM-1236	 N 		0.6		0.039473684210526314
1	CACM-1956	 N 		0.6		0.03896103896103896
1	CACM-1464	 N 		0.6		0.038461538461538464
1	CACM-2372	 N 		0.6		0.0379746835443038
1	CACM-2947	 N 		0.6		0.0375
1	CACM-1698	 N 		0.6		0.037037037037037035
1	CACM-2378	 N 		0.6		0.036585365853658534
1	CACM-2597	 N 		0.6		0.03614457831325301
1	CACM-0972	 N 		0.6		0.03571428571428571
1	CACM-1173	 N 		0.6		0.03529411764705882
1	CACM-1518	 N 		0.6		0.03488372093023256
1	CACM-0637	 N 		0.6		0.034482758620689655
1	CACM-2627	 N 		0.6		0.03409090909090909
1	CACM-2685	 N 		0.6		0.033707865168539325
1	CACM-1753	 N 		0.6		0.03333333333333333
1	CACM-1805	 N 		0.6		0.03296703296703297
1	CACM-1462	 N 		0.6		0.03260869565217391
1	CACM-1960	 N 		0.6		0.03225806451612903
1	CACM-3091	 N 		0.6		0.031914893617021274
1	CACM-1046	 N 		0.6		0.031578947368421054
1	CACM-1170	 N 		0.6		0.03125
1	CACM-1194	 N 		0.6		0.030927835051546393
1	CACM-1238	 N 		0.6		0.030612244897959183
1	CACM-1412	 N 		0.6		0.030303030303030304
1	CACM-1571	 N 		0.6		0.03

Average precision for query 1 : 0.06282051282051282

2	CACM-3078	 R 		0.3333333333333333		1.0
